isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780771008740,0771008740,The Handmaid's Tale,,Margaret Atwood,Dystopias,http://books.google.com/books/content?id=9orUvwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"(Book Jacket Status: Jacketed) A gripping vision of our society radically overturned by a theocratic revolution, Margaret Atwood’s The Handmaid's Tale has become one of the most powerful and most widely read novels of our time. Offred is a Handmaid in the Republic of Gilead, serving in the household of the enigmatic Commander and his bitter wife. She may go out once a day to markets whose signs are now pictures because women are not allowed to read. She must pray that the Commander makes her pregnant, for in a time of declining birthrates her value lies in her fertility, and failure means exile to the dangerously polluted Colonies. Offred can remember a time when she lived with her husband and daughter and had a job, before she lost even her own name. Now she navigates the intimate secrets of those who control her every move, risking her life in breaking the rules. Like Aldous Huxley’s Brave New World and George Orwell’s Nineteen Eighty-Four, The Handmaid's Tale has endured not only as a literary landmark but as a warning of a possible future that is still chillingly relevant.",2006.0,4.09,368.0,1179.0
9780785113799,0785113797,Runaways,Teenage wasteland,Brian K. Vaughan,Good and evil,,"Still on the run from their super-villain parents, this motley crew of super-powered kids finds a kindred spirit in a daring young stranger and welcomes him into their fold. But will he help the teenagers defeat their villainous parents, or tear them apart?",2009.0,3.97,144.0,23932.0
9780785114932,0785114939,Homecoming,,Richard K. Morgan;Bill Sienkiewicz;Goran Parlov,Comics & Graphic Novels,http://books.google.com/books/content?id=2wDmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The deadliest agent in the Marvel Universe has finally gotten out of the spy game, and she's not asking for much, just a life of her own. When a sudden assassination attempt provides a harsh reality check, the former Soviet agent tracks a string of international killings that will lead her back to a Russia she can barely recognize. Collects Black Widow #1-6.",2005.0,3.81,144.0,578.0
9780785260059,0785260056,The Power of One,"One Person, One Rule, One Month",John C. Maxwell;Thomas G. Addington,Business & Economics,http://books.google.com/books/content?id=L_FGsSyk2PkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this 30-day companion workbook to There's No Such Thing as ""Business"" Ethics, bestselling author John C. Maxwell demonstrates how we can live with integrity by using the Golden Rule as our standard-in business and in life. In fact, Maxwell suggests the higher standard of exceeding the Golden Rule-by treating people better than they treat us, helping those who cannot help us, doing right when it is natural to do wrong, and keeping promises, even when it hurts. An ethics guide for any situation, each ""day"" of The Power of One offers a Drilling Down section which features a case study or story that illustrates the day's topic, Summarizing Principles on the subject, penetrating questions for Making Evaluation, and points of application for Taking Action. Maxwell reveals the factors that can ""tarnish"" the Golden Rule and teaches how to develop the Midas touch in personal integrity.",2004.0,4.28,256.0,16.0
9780785282099,0785282092,The Guardian,,Jane Hamilton,Fiction,,"An exciting, thought-provoking novel of love as steadfast as an angel's, as deep as God's--a passionate story of mercy and forgiveness as great as heaven itself. How is it that Tabris, a special guardian in God's eyes, has come to commit the one unforgiveable crime for guardian angels? And more alarming to the entire celestial world, why did he get away with it?",1994.0,3.75,239.0,80.0
9780786500734,0786500735,Something Borrowed,,Rebecca Hagan Lee,Fiction,http://books.google.com/books/content?id=Pzl0qo0Mg_QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Honoring a deathbed promise to become guardian to his best friend's daughter and find a wife, Lee arranges his marriage to Mary, a part-Cherokee schoolteacher who cannot deny her attraction to her husband of convenience. Original.",1995.0,4.17,282.0,36.0
9780786711642,0786711647,A Kiss Before Dying,,Ira Levin,Fiction,http://books.google.com/books/content?id=Bihue3zEwx0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Kiss Before Dying not only debuted the talent of best-selling novelist Ira Levin to rave reviews, it also set a new standard in the art of mystery and suspense. Now a modern classic, as gripping in its tautly plotted action as it is penetrating in its exploration of a criminal mind, it tells the shocking tale of a young man who will stop at nothing—not even murder—to get where he wants to go. For he has dreams; plans. He also has charm, good looks, sex appeal, intelligence. And he has a problem. Her name is Dorothy; she loves him, and she’s pregnant. The solution may demand desperate measures. But, then, he looks like the kind of guy who could get away with murder. Compellingly, step by determined step, the novel follows this young man in his execution of one plan he had neither dreamed nor foreseen. Nor does he foresee how inexorably he will be enmeshed in the consequences of his own extreme deed.",2003.0,3.94,242.0,6184.0
9780786712946,0786712945,Rape,A Love Story,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=DO6ETCsZxbcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The victim of a Fourth of July gang rape, single mother Teena Maguire and her daughter become the target of harassment and violence on the part of the assailants after Teena identifies the perpetrators for the Niagara Falls Police Department. 75,000 first printing.",2003.0,3.56,128.0,103.0
9780786714827,0786714824,Rape,A Love Story,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=AaTSYoJufZcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The victim of a Fourth of July gang rape, single mother Teena Maguire and her daughter become the target of harassment and violence on the part of the assailants after Teena identifies the perpetrators for the Niagara Falls Police Department. Reprint.",2004.0,3.56,154.0,3459.0
9780786881482,0786881488,Love,Ten Poems,Pablo Neruda,Poetry,http://books.google.com/books/content?id=QmjJIqF-YhgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Poems from the Film Il Postino. The poems collected in this book are at the heart of the film Il Postino, a cinematic fantasy spun from an apocryphal incident in the life of the Chilean poet and Nobel laureate, Pablo Neruda. Together they show why many consider Neruda to be the finest love poet of the century. Few writers of any age have described the pleasures and torments of erotic love with such un-sentimental directness and sensual precision. Here, too, we find Neruda at his most accessible, the language of his odes and lyrics refined to the point at which it achieves, in critic Jean Franco's words, ""the naturalness of song"". This short selection draws on work from throughout his writing life, from the famous early collection Twenty Love Songs & a Song of Despair (1924) to the key works of his maturity, Residence on Earth (1935), Elemental Odes (1954) and the autobiographical Memorial de Isla Negra (1964). It offers an enticing glimpse of one of modern poetry's greatest masters.",1995.0,4.46,43.0,1305.0
9780792269847,0792269845,Everest,Mountain Without Mercy,Broughton Coburn;Tim Cahill;David Breashears,Nature,http://books.google.com/books/content?id=tmSJOwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Photographs and firsthand accounts chronicle the 1996 Everest expedition that claimed eight lives.,2003.0,4.01,256.0,32.0
9780794503291,0794503292,Gulliver's Travels,,,Juvenile Fiction,http://books.google.com/books/content?id=JPlliDi0nbUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,This new edition of Swift's satiric classic is based on the 1726 text-the edition textual scholars now consider the most authoritative.,2003.0,3.34,64.0,13.0
9780801882678,0801882672,The Odyssey,,Homer,History,http://books.google.com/books/content?id=4tvnoOz-41sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Also included is a pronunciation glossary and character index.,2005.0,3.75,472.0,54.0
9780802134103,0802134106,Edie,American Girl,Jean Stein,Biography & Autobiography,http://books.google.com/books/content?id=nSk4pPeDsukC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Chronicles the short life of Edie Sedgwick and her rise to become one of the Warhol superstars, as viewed by her family and such personalities as Capote, Vidal, and Warhol.",1994.0,4.13,564.0,4518.0
9780802141446,0802141447,Monster,The Autobiography of an L.A. Gang Member,Sanyika Shakur,Biography & Autobiography,http://books.google.com/books/content?id=RXSKvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"One of L.A.'s most notorious gang leaders takes readers inside the world of gang wars, recounting his ascension through the gang hierarchy, surviving attacks by rival gangs, and life in prison.",1993.0,3.96,400.0,4064.0
9780802142849,0802142842,Cold Mountain,A Novel,Charles Frazier;George Vithoulkas,Fiction,http://books.google.com/books/content?id=yKjwmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Inman, an injured and disillusioned Confederate soldier, embarks on a harrowing journey home to his sweetheart, Ada, who herself is struggling to run the farm left her at her father's sudden death.",2006.0,3.85,356.0,201921.0
9780802829665,080282966X,A Time to Embrace,"Same-Gender Relationships in Religion, Law, and Politics",William Stacy Johnson,Political Science,http://books.google.com/books/content?id=i9AQWs7dco0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"As rhetoric continues to heat up on both sides of the debate over same-gender unions, clear, reasoned statements are in short supply. Johnson presents a comprehensive case for acknowledging the legitimacy of same-gender unions in law, politics, and especially religion.",2006.0,4.2,330.0,44.0
9780803273320,0803273320,The Lost Continent,The Story of Atlantis,C. J. Cutcliffe Hyne,Fiction,http://books.google.com/books/content?id=i6nntCYCpsAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A fictionalized account of the last days of the doomed island of Atlantis.,2002.0,3.78,260.0,19.0
9780804717113,0804717117,The Epic of Gilgamesh,,Maureen Gallery Kovacs,Literary Criticism,http://books.google.com/books/content?id=YYxEd9c0EUYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Since the discovery over one hundred years ago of a body of Mesopotamian poetry preserved on clay tablets, what has come to be known as the Epic of Gilgamesh has been considered a masterpiece of ancient literature. It recounts the deeds of a hero-king of ancient Mesopotamia, following him through adventures and encounters with men and gods alike. Yet the central concerns of the Epic lie deeper than the lively and exotic story line: they revolve around a man’s eternal struggle with the limitations of human nature, and encompass the basic human feelings of lonliness, friendship, love, loss, revenge, and the fear of oblivion of death. These themes are developed in a distinctly Mesopotamian idiom, to be sure, but with a sensitivity and intensity that touch the modern reader across the chasm of three thousand years. This translation presents the Epic to the general reader in a clear narrative.",1989.0,3.67,122.0,302.0
