isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description
9780763632168,0763632163,Deep and Meaningful Diaries from Planet Janet,,Dyan Sheldon,Juvenile Fiction,http://books.google.com/books/content?id=K-bw3NTnJWsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents two previously-published tales of sixteen-year-old Janet, who keeps a diary of her efforts to find herself during and beyond her ""Dark Phase,"" as she copes with annoying family members, a quirky best friend, school, and romance.",2007.0,3.49,438.0,39.0,0,18.0,37
9780763632953,0763632953,Sophie Pitt-Turnbull Discovers America,,Dyan Sheldon,Juvenile Fiction,http://books.google.com/books/content?id=BTZb4K876QgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While spending the summer in Brooklyn with her mother's former schoolmate, Sophie, a sheltered English teenager, makes new and unlikely friends and finds a new side to her formerly ""dull and passive"" personality. Reprint. 10,000 first printing.",2007.0,3.22,192.0,134.0,0,18.0,37
9780763726713,0763726710,Varney's Pocket Midwife,,Jan M. Kriebs;Carolyn L. Gegor,Medical,http://books.google.com/books/content?id=gZEszGKH-T0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The only concise and comprehensive pocket guide covering all stages of pregnancy that places essential information at the midwife's fingertips.,2005.0,4.06,616.0,4.0,0,20.0,20
9780764119729,0764119729,Algebra the Easy Way,,Douglas Downing,Mathematics,http://books.google.com/books/content?id=RiX-TJLiQv0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Covers the fundamentals of algebra, including explanations of equations, negative numbers, exponents, roots, functions, graphs, and logarithms.",2003.0,4.06,392.0,21.0,0,22.0,17
9780764127311,0764127314,The Seasons: Summer,,Núria Roca,,,,2004.0,4.1,36.0,6.0,1,21.0,0
9780764136313,0764136313,The Night at the Museum,,Milan Trenc,Juvenile Fiction,http://books.google.com/books/content?id=Q13aAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Hector gets a job as a night warden at the Museum of Natural History and, after dozing off, he wakes to find all the dinosaur skeletons are missing, sending him off on a trail of scattered bones.",2006.0,3.89,32.0,795.0,0,19.0,37
9780764222375,0764222376,Heathersleigh Homecoming,,Michael R. Phillips,Fiction,http://books.google.com/books/content?id=vC3LMAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With war raging around her, Amanda escapes across Europe and finds refuge at Sisters' Chalet in Switzerland, where she is helped to see her life in a new light",1999.0,4.32,429.0,190.0,0,26.0,29
9780764225215,0764225219,Chosen But Free,,Norman L. Geisler,Religion,http://books.google.com/books/content?id=ATcHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers a balanced, moderating position to the endless theological debate over man's free will and God's sovereignty.",2001.0,3.29,285.0,344.0,0,24.0,17
9780764226465,0764226460,A Higher Justice,,James Scott Bell,Fiction,http://books.google.com/books/content?id=j6ENAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A case involving a trolley accident pits Kit against powerful railway men, all of whom have something to hide. The truth may blow the lid off a conspiracy, so will her enemies find a way to keep her silenced forever?",2003.0,4.23,303.0,167.0,0,22.0,40
9780764538131,0764538136,CliffsNotes on Dostoevsky's The Brothers Karamazov,,James L. Roberts;Gary Carey,Literary Criticism,http://books.google.com/books/content?id=J9j6zAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Dostoevsky's last novel is considered his masterpiece and tells the story of a family and the appetites and struggles that lead to patricide. With rich character development and understanding of humanity, Dostoevsky comes across as a force of nature.",2003.0,3.5,96.0,4.0,0,22.0,39
9780764584657,0764584650,Astronomy For Dummies,,Stephen P. Maran,Science,http://books.google.com/books/content?id=iH4FnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A beginner's guide to astronomy features information about the solar system as well as star maps and a monthly guide on locating the planets in the sky.,2005.0,3.83,318.0,271.0,0,20.0,27
9780764937101,0764937103,The Twelve Terrors of Christmas,,John Updike,Fiction,http://books.google.com/books/content?id=i8_MMQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Edward Gorey's off-kilter depictions of Yuletide mayhem and John Updike's wryly jaundiced text examine a dozen Christmas traditions with a decidedly wheezy ho-ho-ho. This long out-of-print classic is the perfect stocking-stuffer for any bah humbug.,2006.0,4.24,32.0,2423.0,0,19.0,35
9780765300355,0765300354,Legends,Stories By The Masters of Modern Fantasy,Robert Silverberg,Fiction,http://books.google.com/books/content?id=pr6RnMSODZIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of original short novels by such acclaimed authors as Stephen King, Robert Jordan, Anne McCaffrey, Ursula K. Le Guin, Orson Scott Card, and Terry Goodkind returns each to his own special fantasy world for a new and illuminating story.",2001.0,3.92,717.0,333.0,0,24.0,41
9780765304742,0765304740,Children of the Mind,,Orson Scott Card,Fiction,http://books.google.com/books/content?id=wmAw-Km_B6YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the conclusion of the Ender saga, Ender Wiggin confronts his ultimate challenge when his adopted world, Lusitania, is threatened by his old planet-destroying weapon, and his computer intelligence ally, Jane, is about to be killed off by the Starways Congress. Reprint. 20,000 first printing.",2002.0,3.75,370.0,82264.0,0,23.0,45
9780765305114,0765305119,The Dragon Reborn,Book Three of 'The Wheel of Time',Robert Jordan,Fiction,http://books.google.com/books/content?id=TayX0FYrK1kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Able to touch the One Power but unable to control its great destructive power, a great messiah named Rand al'Thor flees from his destiny.",2002.0,4.25,624.0,171922.0,0,23.0,24
9780765308375,0765308371,7 Steps to Midnight,,Richard Matheson,Fiction,http://books.google.com/books/content?id=EgI7aR2Tw_8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After his identity and life is stolen by a mysterious imposter, mathematician Chris Barton must elude killers as he follows a series of cryptic messages that lead him around the world to a rendezvous with an enigmatic woman. By the author of Somewhere in Time. Reprint. 20,000 first printing.",2003.0,3.48,320.0,415.0,0,22.0,49
9780765309532,076530953X,Down and Out in the Magic Kingdom,,Cory Doctorow,Fiction,http://books.google.com/books/content?id=3giJ0KPyyxUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Realizing his boyhood dream of moving to the twentieth-century artistic creation of Disney World, Jules becomes incensed by a new group that would change the Hall of Presidents by replacing the audioanimatronics with brain interfaces.",2003.0,3.56,208.0,10517.0,0,22.0,35
9780765309969,0765309963,Blade of Fortriu,Book Two of The Bridei Chronicles,Juliet Marillier,Fiction,http://books.google.com/books/content?id=jY4mnbdktrgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As King Bridei prepares to expel the Gaelic invaders for all time, he sends the princess, Ana, a hostage of Fortriu since childhood, to make a strategic marriage to a chieftain she has never met, accompanied on her journey by Faolan, Bridei's enigmatic as",2006.0,4.08,496.0,5048.0,0,19.0,44
9780765310453,0765310457,Eastern Standard Tribe,,Cory Doctorow,Fiction,http://books.google.com/books/content?id=00Bw99ZcauoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Art, a member of the Eastern Standard Tribe--a secret society bound together by their sleep schedule and communicating via encrypted instant messaging--is incarcerated thanks to his friends and family, masquerading as consultants.",2005.0,3.49,223.0,3156.0,0,20.0,32
9780765311856,0765311852,Outside the Dog Museum,,Jonathan Carroll,Fiction,http://books.google.com/books/content?id=pxvc3ufQddIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Recently divorced after an inexplicable nervous breakdown, award-winning architect and womanizing opportunist Harry Radcliffe is unexpectedly enlisted by the wealthy Sultan of Saru to design a billion-dollar dog museum, an assignment that introduces him to a magical culture beyond anything he has ever imagined. Reprint. 20,000 first printing.",2005.0,3.97,267.0,1386.0,0,20.0,48
9780765313188,0765313189,Children of the Night,A Diana Tregarde Investigation,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=rmQtKaeJkQYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the rock band Wanderlust attracts the attention of Master Jeffries, a psychic vampire who preys on the musicians and their fans, band protector and witch Diana Tregarde prepares for a confrontation with Jeffries with the help of an attractive vampire. Reprint. 15,000 first printing.",2005.0,3.94,320.0,4291.0,0,20.0,45
9780765316110,0765316110,Empire,,Orson Scott Card,Fiction,http://books.google.com/books/content?id=f-lFHQQxqz4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a near future world, the American Empire is shattering into a civil war between the Right and the Left, devastating the country, while the peaceful majority uses all of its wits and technological ingenuity to hold the people and government together.",2006.0,3.43,352.0,8417.0,0,19.0,42
9780765316646,0765316641,Soldier of Sidon,,Gene Wolfe,Fiction,http://books.google.com/books/content?id=Baj59zn5ByMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A man who forgets everything while he sleeps and is dependent on his journal entries to keep his life together, Latro finds himself in Egypt, where he searches for a way to rid himself of the curse that causes him to lose his memory.",2006.0,4.0,320.0,1021.0,0,19.0,44
9780765316929,0765316927,Voices From the Street,,Philip K. Dick,Fiction,http://books.google.com/books/content?id=ZZjDxhPuDT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In 1950s Oakland, California, Stuart Hadley, a young radio electronics salesman, puts his perfect life at risk as his growing anger, anxiety, and fear results in a quest to fill the void with drinking, sex, and religious fanaticism.",2007.0,3.28,301.0,679.0,0,18.0,38
9780765340214,0765340216,Conan: Sword of Skelos,,Andrew Offutt,Fiction,http://books.google.com/books/content?id=sIZ21Ll6-9AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Carrying a precious and valuable amulet called the Eye of Erlik through a fierce desert, Conan and the lovely Isparana are met not with rewards, but threats at the hands of the tyrant Akter Khan. Reprint.",2002.0,3.94,224.0,1326.0,0,23.0,36
9780765340740,0765340747,The Pillars of Creation,,Terry Goodkind,Fiction,http://books.google.com/books/content?id=Cr4tHm6k_cUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Seeking to silence the inhuman voices in her head, young Lauren triggers a series of events that forces her to participate in a vengeful quest, pitting Richard Rahl and his wife Kahlan against a relentless demonic force. Reprint.",2002.0,3.68,725.0,46789.0,0,23.0,38
9780765341136,0765341131,Wasteland of Flint,,Thomas Harlan,Fiction,http://books.google.com/books/content?id=dJt30tCjMHAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a distant future where humans have journeyed throughout space and formed a ruling body called the Empire, Dr. Gretchen Andersen is called upon to discover the whereabouts of a missing survey team that had been searching for artifacts of long-gone interstellar civilizations. Reprint.",2004.0,3.79,512.0,280.0,0,21.0,44
9780765341280,076534128X,Rebekah,,Orson Scott Card,Fiction,http://books.google.com/books/content?id=24HHsLy5kbUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Provides a fictional retelling of the story of Rebekah, the wife of Isaac and mother of Jacob and Esau.",2002.0,3.84,416.0,7394.0,0,23.0,19
9780765341297,0765341298,Rachel & Leah,,Orson Scott Card,Fiction,http://books.google.com/books/content?id=Wim5oxowi0UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Two sisters, hard-working Leah and beautiful Rachel, both fall in love with and vie for the attention of Jacob, the heir to the spiritual legacy of Abraham and Isaac.",2005.0,3.85,368.0,5545.0,0,20.0,29
9780765341426,0765341425,To Light a Candle,"The Obsidian Trilogy, Book Two",Mercedes Lackey;James Mallory,Fiction,http://books.google.com/books/content?id=PtpZ6ZMEZi8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a second installment of the series that began with The Outstretched Shadow, Knight-Mage Kellen becomes a member of the Elves' war councils and fears for the safety of his Wild Magic-wielding sister, while proud Elf Knight Jermayan continues his efforts to become the first Elven Mage. Reprint.",2005.0,4.11,856.0,8495.0,0,20.0,48
9780765342515,0765342510,The Santaroga Barrier,,Frank Herbert,Fiction,http://books.google.com/books/content?id=0DI_kdswaP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Strange things are happening in the seemingly peaceful and prosperous farm community of Santaroga, a place where no one ever moves out of town, there is no juvenile delinquency or crime, and no cheese, wine, beer, or produce from the outside can be sold. Reprint.",2002.0,3.65,256.0,1561.0,0,23.0,45
9780765342522,0765342529,The Eyes of Heisenberg,,Frank Herbert,Fiction,http://books.google.com/books/content?id=Z4fh3Jou9XwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Dr. Potter disobeys the decree of the Optimen when he fails to rearrange the unusual genetic structure of an embryo developing in the state's special vat, a decision that could have profound repercussions for the entire human race. Reprint.",2002.0,3.43,192.0,1437.0,0,23.0,39
9780765342539,0765342537,The Dosadi Experiment,,Frank Herbert,Fiction,http://books.google.com/books/content?id=sbm7mYKknf4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sent to the planet Dosadi to investigate the vicious, fearsome human and Gowachin societies there, prior to their destruction, Jorj X. McKie is captured by a ruthless woman whose plan to escape Dosadi involves her changing bodies with McKie. Reprint.",2002.0,3.81,320.0,6022.0,0,23.0,40
9780765343116,0765343118,Pet Peeve,,Piers Anthony,Fiction,http://books.google.com/books/content?id=LQxvpqXWS3oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Unlikely Goblin hero Goody is instructed by the Good Magician Humfrey to find a suitable home for a foul-tempered bird, a quest that inadvertently triggers an invasion by an army of seemingly indestructible killer robots and forces Goody to enlist the aid of a host of supernatural denizens. Reprint.",2006.0,3.86,384.0,2236.0,0,19.0,49
